poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
67766,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/24/20,7/26/20,,"",,131739,12000,lv,,lv,TRUE,10/5/20 14:13,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67765,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/23/20,7/25/20,,"",,131738,12000,lv,,lv,TRUE,10/5/20 14:13,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67764,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/22/20,7/24/20,,"",,131737,12000,lv,,lv,TRUE,10/5/20 14:12,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
67763,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/21/20,7/23/20,,"",,131736,12000,lv,,lv,TRUE,10/5/20 14:12,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
67779,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/20/20,7/22/20,,"",,131735,12000,lv,,lv,TRUE,10/5/20 14:12,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
67658,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,7/17/20,7/22/20,,"",,126650,1000,lv,,lv,,7/24/20 16:39,"",https://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/Omnibus_Release1_deck_July20201.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.0,37.0,
67613,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/19/20,7/21/20,,"",,126504,1222,rv,,rv,,7/22/20 09:40,"",https://docs.cdn.yougov.com/8uw05wqpg2/econTabReport.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,40.0,
67762,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/19/20,7/21/20,,"",,131734,12000,lv,,lv,TRUE,10/5/20 14:12,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
67761,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/18/20,7/20/20,,"",,131733,12000,lv,,lv,TRUE,10/5/20 14:12,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,41.0,
67607,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,7/17/20,7/19/20,,"",,126491,1991,rv,,rv,,7/22/20 07:48,"",https://assets.morningconsult.com/wp-uploads/2020/07/22072029/200766_crosstabs_POLITICO_RVs_v2.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,37.0,
67760,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/17/20,7/19/20,,"",,131732,12000,lv,,lv,TRUE,10/5/20 14:12,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67637,187,Greenberg Quinlan Rosner,1409,Accountable Tech,GQR,126,GQR Research (GQRR),B,Online,,7/15/20,7/19/20,,"",,126548,1000,rv,,rv,,7/23/20 15:01,"",https://accountabletech.org/wp-content/uploads/2020/07/Accountable-Tech-071920-FQ.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,53.0,46.0,
67759,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/16/20,7/18/20,,"",,131731,12000,lv,,lv,TRUE,10/5/20 14:12,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67924,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online,,7/16/20,7/18/20,,"",,127168,1000,rv,,rv,,8/5/20 12:10,"",https://www.winningtheissues.org/wp-content/uploads/2020/08/Winning-the-Issues-July-2020-National-Survey.pdf,538,false,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,41.0,
68217,1609,Benenson Strategy Group/GS Strategy Group,"42,1434",AARP | Uber,Benenson Strategy Group/GS Strategy Group/AARP Research,606,Benenson Strategy Group/GS Strategy Group/AARP Research,,Live Phone,,7/15/20,7/18/20,,"",,127771,1301,lv,,lv,,8/26/20 12:05,"",https://ac32b1ba-8f5b-411f-91ab-b7ae9a046606.usrfiles.com/ugd/ac32b1_ea3fc74c5d06467da0fd05cdd91dcb8f.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,39.0,
67758,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/15/20,7/17/20,,"",,131730,12000,lv,,lv,TRUE,10/5/20 14:12,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,43.0,
67778,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/14/20,7/16/20,,"",,131729,12000,lv,,lv,TRUE,10/5/20 14:12,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
67757,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/13/20,7/15/20,,"",,131728,12000,lv,,lv,TRUE,10/5/20 14:11,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67100,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/12/20,7/14/20,,"",,125386,1252,rv,,rv,,7/15/20 09:57,"",https://docs.cdn.yougov.com/hpupr0zhkl/econTabReport.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,40.0,
67756,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/12/20,7/14/20,,"",,131727,12000,lv,,lv,TRUE,10/5/20 14:11,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
67103,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,7/11/20,7/14/20,,"",,125395,1078,rv,,rv,,7/15/20 13:15,"",https://docs.cdn.yougov.com/pf8xh3r9pm/20200714_yahoo_coronavirus_crosstabs.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,38.0,
67755,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/11/20,7/13/20,,"",,131726,12000,lv,,lv,TRUE,10/5/20 14:11,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
67754,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/10/20,7/12/20,,"",,131725,12000,lv,,lv,TRUE,10/5/20 14:11,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67110,1292,Hart Research Associates/Public Opinion Strategies,"132,276",NBC News | Wall Street Journal,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,Live Phone,,7/9/20,7/12/20,,"",,125410,900,rv,,rv,,7/15/20 16:57,"",https://assets.documentcloud.org/documents/6989473/200356-NBCWSJ-July-Poll-7-15-2020-Release.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,43.0,
67753,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/9/20,7/11/20,,"",,131724,12000,lv,,lv,TRUE,10/5/20 14:11,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
67752,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/8/20,7/10/20,,"",,131723,12000,lv,,lv,TRUE,10/5/20 14:11,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67751,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/7/20,7/9/20,,"",,131722,12000,lv,,lv,TRUE,10/5/20 14:11,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67750,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/6/20,7/8/20,,"",,131721,12000,lv,,lv,TRUE,10/5/20 14:10,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,41.0,
67017,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/5/20,7/7/20,,"",,125217,1165,rv,,rv,,7/8/20 09:55,"",https://docs.cdn.yougov.com/lraqqdhd7j/econTabReport.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.0,40.0,
67749,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/5/20,7/7/20,,"",,131720,12000,lv,,lv,TRUE,10/5/20 14:10,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
67748,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/4/20,7/6/20,,"",,131719,12000,lv,,lv,TRUE,10/5/20 14:10,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67747,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/3/20,7/5/20,,"",,131718,12000,lv,,lv,TRUE,10/5/20 14:10,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
67746,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/2/20,7/4/20,,"",,131717,12000,lv,,lv,TRUE,10/5/20 14:10,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
67745,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,7/1/20,7/3/20,,"",,131716,12000,lv,,lv,TRUE,10/5/20 14:10,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
67744,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/30/20,7/2/20,,"",,131715,12000,lv,,lv,TRUE,10/5/20 14:10,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
67743,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/29/20,7/1/20,,"",,131714,12000,lv,,lv,TRUE,10/5/20 14:10,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67115,1591,Global Strategy Group/Data for Progress,1405,Climate Power 2020,Global Strategy Group/Data for Progress,589,Global Strategy Group/Data for Progress,,Online,,6/23/20,7/1/20,,"",,125420,3249,rv,,rv,,7/16/20 12:41,"",https://www.climatepower2020.org/wp-content/uploads/sites/23/2020/07/GSG-2020-Research-Memo-FINAL-07162020.pdf,538,false,DEM,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.0,41.0,
66967,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,6/28/20,6/30/20,,"",,125049,1198,rv,,rv,,7/1/20 09:44,"",https://docs.cdn.yougov.com/k05rp8ded6/econTabReport.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,40.0,
67742,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/28/20,6/30/20,,"",,131713,12000,lv,,lv,TRUE,10/5/20 14:10,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
66972,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,,6/26/20,6/30/20,,"",,125107,733,rv,,rv,,7/2/20 11:01,"",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_070220.pdf/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.0,42.0,
67741,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/27/20,6/29/20,,"",,131712,12000,lv,,lv,TRUE,10/5/20 14:10,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,43.0,
66950,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,B+,Live Phone,,6/25/20,6/29/20,,"",,125019,1000,rv,,rv,,6/30/20 14:58,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2020/7_2_2020_final_marginals_pdftxt.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.5,37.3,
67740,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/26/20,6/28/20,,"",,131711,12000,lv,,lv,TRUE,10/5/20 14:10,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
66977,204,Hart Research Associates,946,Protect Our Care,Hart Research Associates,113,Garin-Hart-Yang Research Group,B-,Online,,6/22/20,6/28/20,,"",,125096,1000,lv,,lv,,7/1/20 20:03,"",https://www.protectourcare.org/wp-content/uploads/2020/06/FI12961-POC-Covid-19-June-2020.pdf,538,false,DEM,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.0,42.0,
67739,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/25/20,6/27/20,,"",,131710,12000,lv,,lv,TRUE,10/5/20 14:09,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
66938,1240,Øptimus,"","",Øptimus,245,Optimus,B/C,Online,,6/23/20,6/27/20,,"",,124995,999,a,,a,TRUE,6/29/20 18:25,"",https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-29-2020,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,38.7,31.3,
66938,1240,Øptimus,"","",Øptimus,245,Optimus,B/C,Online,,6/23/20,6/27/20,,"",,124996,903,lv,,lv,TRUE,6/29/20 18:25,"",https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-29-2020,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,43.2,39.7,
67738,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/24/20,6/26/20,,"",,131709,12000,lv,,lv,TRUE,10/5/20 14:09,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,41.0,
67737,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/23/20,6/25/20,,"",,131708,12000,lv,,lv,TRUE,10/5/20 14:09,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67736,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/22/20,6/24/20,,"",,131707,12000,lv,,lv,TRUE,10/5/20 14:09,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,41.0,
67018,1559,Opinium,614,The Guardian,Opinium,559,Opinium,B/C,Online,,6/19/20,6/24/20,,"",,125234,1217,lv,,lv,,7/8/20 16:57,"",https://www.opinium.com/resource-center/political-polling-us-presidential-race-covid-19-update/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.1,40.5,
66885,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,6/21/20,6/23/20,,"",,124873,1230,rv,,rv,,6/24/20 10:48,"",https://docs.cdn.yougov.com/cjd35jrh5o/econTabReport.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,41.0,
67735,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/21/20,6/23/20,,"",,131706,12000,lv,,lv,TRUE,10/5/20 14:08,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,41.0,
67734,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/20/20,6/22/20,,"",,131705,12000,lv,,lv,TRUE,10/5/20 14:08,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,41.0,
67777,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/19/20,6/21/20,,"",,131704,12000,lv,,lv,TRUE,10/5/20 14:08,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
66875,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,,6/19/20,6/20/20,,"",,124815,1013,rv,,rv,,6/23/20 12:26,"",https://www.protectourcare.org/wp-content/uploads/2020/06/NationalPOCMemoResultsJune20.pdf,538,false,DEM,8274,2020,U.S. House,,Generic,11/3/20,general,false,52.0,41.0,
67733,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/18/20,6/20/20,,"",,131703,12000,lv,,lv,TRUE,10/5/20 14:08,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67732,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/17/20,6/19/20,,"",,131702,12000,lv,,lv,TRUE,10/5/20 14:07,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
67776,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/16/20,6/18/20,,"",,131701,12000,lv,,lv,TRUE,10/5/20 14:07,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67731,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/15/20,6/17/20,,"",,131700,12000,lv,,lv,TRUE,10/5/20 14:07,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
66838,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,6/14/20,6/16/20,,"",,124727,1160,rv,,rv,,6/17/20 10:04,"",https://docs.cdn.yougov.com/vgqowgynze/econTabReport.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,40.0,
67730,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/14/20,6/16/20,,"",,131699,12000,lv,,lv,TRUE,10/5/20 14:06,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
66844,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,6/11/20,6/16/20,,"",,124743,1000,lv,,lv,,6/17/20 18:19,"",https://mclaughlinonline.com/pols/wp-content/uploads/2020/06/National-Monthly-Presentation-June-Release-1.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,46.0,
66850,1240,Øptimus,"","",Øptimus,245,Optimus,B/C,Online,,6/9/20,6/16/20,,"",,124759,783,a,,a,TRUE,6/18/20 15:36,"",https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-18-2020,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,38.2,31.8,
66850,1240,Øptimus,"","",Øptimus,245,Optimus,B/C,Online,,6/9/20,6/16/20,,"",,124760,686,lv,,lv,TRUE,6/18/20 15:36,"",https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-18-2020,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,45.3,38.7,
67729,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/13/20,6/15/20,,"",,131698,12000,lv,,lv,TRUE,10/5/20 14:06,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
67923,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online,,6/13/20,6/15/20,,"",,127167,1000,rv,,rv,,8/5/20 12:10,"",https://www.winningtheissues.org/wp-content/uploads/2020/08/Winning-the-Issues-June-2020-National-Survey.pdf,538,false,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,45.0,42.0,
67728,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,6/12/20,6/14/20,,"",,131697,12000,lv,,lv,TRUE,10/5/20 14:06,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
